t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.42165,-46.0815,-90.332,-78.125,-109.863,-102.844,-131.836,-222.473,-151.672,-79.3457,-53.1006,-54.3213,-30.2124,-19.2261,-16.4795,-10.6812
0.4217,-46.0815,-90.6372,-78.4302,-109.863,-103.455,-131.531,-222.473,-151.672,-79.0405,-53.1006,-54.3213,-30.5176,-19.2261,-16.4795,-10.9863
0.42175,-45.7764,-90.0269,-78.4302,-109.863,-103.149,-131.531,-221.863,-152.283,-79.6509,-53.4058,-54.3213,-30.5176,-19.2261,-16.7847,-10.376
0.4218,-45.7764,-90.0269,-79.3457,-110.168,-104.065,-131.836,-221.863,-152.588,-79.6509,-53.1006,-54.3213,-30.5176,-19.8364,-16.4795,-10.376
0.42185,-45.4712,-90.332,-79.6509,-110.474,-103.76,-131.226,-221.863,-152.283,-79.9561,-53.4058,-54.3213,-30.8228,-19.5313,-16.4795,-10.376
0.4219,-45.7764,-90.332,-80.2612,-111.389,-104.37,-131.531,-222.168,-151.978,-79.6509,-52.7954,-53.7109,-30.8228,-19.5313,-16.1743,-10.0708
0.42195,-46.0815,-90.9424,-80.2612,-111.694,-104.37,-132.141,-222.473,-152.588,-80.2612,-52.4902,-54.0161,-30.8228,-19.8364,-15.8691,-10.0708
0.422,-46.0815,-90.9424,-80.5664,-111.389,-104.675,-133.057,-222.473,-152.588,-80.5664,-52.4902,-54.0161,-31.1279,-20.4468,-15.8691,-10.376
0.42205,-46.3867,-91.2476,-80.8716,-112,-105.286,-133.057,-222.473,-152.283,-79.9561,-52.4902,-54.0161,-30.8228,-20.1416,-15.8691,-10.376
0.4221,-46.6919,-90.9424,-81.4819,-112.61,-105.286,-133.362,-222.168,-152.893,-79.9561,-52.1851,-53.7109,-30.8228,-20.4468,-15.8691,-10.376
0.42215,-47.3022,-91.5527,-81.4819,-112.61,-105.286,-133.667,-222.473,-151.978,-79.6509,-51.8799,-53.7109,-30.8228,-20.4468,-15.2588,-10.376
0.4222,-47.3022,-91.5527,-81.7871,-112.915,-105.286,-133.972,-223.083,-152.588,-79.3457,-51.8799,-54.3213,-30.5176,-20.752,-14.9536,-10.376
0.42225,-46.9971,-91.2476,-82.0923,-112.915,-105.896,-133.972,-222.778,-152.283,-79.3457,-51.5747,-54.0161,-30.8228,-20.752,-14.9536,-10.6812
0.4223,-47.6074,-91.5527,-82.3975,-112.915,-106.201,-133.972,-223.083,-151.978,-78.4302,-51.5747,-53.1006,-30.5176,-20.4468,-15.2588,-10.9863
0.42235,-47.9126,-91.5527,-82.0923,-113.525,-105.896,-133.972,-223.083,-152.283,-78.125,-51.5747,-53.1006,-30.5176,-20.4468,-14.9536,-11.2915
0.4224,-48.8281,-91.8579,-81.7871,-112.915,-106.201,-133.972,-222.778,-151.978,-77.8198,-51.5747,-53.1006,-30.2124,-20.4468,-15.2588,-10.9863
0.42245,-47.9126,-91.8579,-82.0923,-112.915,-106.506,-134.277,-222.473,-152.283,-78.125,-51.8799,-52.7954,-30.2124,-20.4468,-14.9536,-10.9863
0.4225,-48.8281,-92.1631,-81.7871,-112.61,-107.117,-134.277,-222.168,-151.672,-77.5146,-52.1851,-52.7954,-29.9072,-20.1416,-15.2588,-11.2915
0.42255,-48.8281,-92.4683,-81.7871,-112.915,-107.117,-134.583,-221.863,-151.672,-77.2095,-52.1851,-52.4902,-29.9072,-19.8364,-15.8691,-11.5967
0.4226,-49.4385,-92.4683,-81.7871,-113.525,-107.422,-134.888,-221.252,-151.978,-76.9043,-51.8799,-52.4902,-29.9072,-19.8364,-15.2588,-10.9863
0.42265,-49.1333,-92.4683,-80.8716,-113.525,-108.032,-135.498,-221.252,-152.283,-76.9043,-52.1851,-52.4902,-29.9072,-19.8364,-15.564,-11.2915
0.4227,-49.4385,-92.1631,-81.1768,-114.136,-108.337,-135.803,-220.642,-151.978,-76.9043,-51.8799,-52.4902,-30.2124,-20.4468,-15.2588,-10.9863
0.42275,-49.7437,-91.8579,-81.1768,-114.136,-108.032,-135.803,-220.337,-151.978,-76.5991,-51.2695,-52.1851,-30.2124,-20.4468,-15.564,-10.9863
0.4228,-49.7437,-92.1631,-81.1768,-114.441,-108.032,-135.498,-220.947,-151.062,-76.2939,-51.8799,-52.4902,-30.2124,-19.8364,-15.8691,-11.2915
0.42285,-50.0488,-92.1631,-80.5664,-114.746,-108.643,-135.498,-220.947,-151.062,-76.2939,-51.5747,-52.1851,-30.5176,-20.1416,-15.564,-10.9863
0.4229,-50.354,-91.8579,-80.2612,-114.746,-108.948,-135.193,-220.642,-150.757,-76.2939,-51.5747,-52.1851,-30.8228,-20.4468,-16.1743,-10.376
0.42295,-50.0488,-91.8579,-80.8716,-115.662,-109.253,-134.277,-220.337,-150.452,-75.3784,-51.8799,-52.1851,-30.8228,-20.1416,-15.8691,-10.376
0.423,-50.354,-92.1631,-80.5664,-115.356,-109.863,-133.972,-220.032,-150.146,-75.6836,-51.8799,-51.5747,-30.8228,-19.8364,-15.8691,-10.6812
0.42305,-50.354,-92.1631,-80.2612,-115.967,-109.253,-133.362,-219.727,-150.146,-75.6836,-51.5747,-51.2695,-31.1279,-19.8364,-15.8691,-10.6812
0.4231,-50.354,-92.1631,-79.6509,-116.577,-108.948,-132.751,-219.727,-149.841,-75.0732,-51.8799,-51.5747,-30.8228,-20.1416,-15.564,-10.376
0.42315,-50.9644,-92.1631,-78.7354,-116.272,-108.948,-133.057,-219.421,-149.841,-75.3784,-51.8799,-51.2695,-30.8228,-20.4468,-15.8691,-10.376
0.4232,-50.9644,-92.1631,-78.4302,-116.882,-109.253,-132.446,-219.727,-149.841,-75.3784,-52.1851,-50.9644,-30.5176,-20.1416,-16.4795,-10.9863
0.42325,-51.5747,-92.4683,-78.4302,-117.493,-108.948,-131.531,-219.116,-150.146,-74.7681,-52.1851,-50.9644,-30.2124,-19.8364,-16.4795,-10.9863
0.4233,-51.5747,-92.4683,-77.2095,-118.103,-108.643,-131.531,-219.116,-150.757,-74.7681,-52.1851,-50.9644,-30.2124,-20.1416,-16.7847,-11.2915
0.42335,-51.5747,-92.4683,-76.9043,-118.408,-108.643,-131.226,-218.811,-151.367,-75.0732,-51.8799,-51.2695,-30.2124,-20.4468,-16.4795,-10.9863
0.4234,-51.8799,-92.4683,-76.2939,-118.713,-108.337,-130.92,-218.201,-151.672,-75.3784,-51.8799,-50.9644,-30.2124,-20.1416,-16.1743,-11.5967
0.42345,-51.8799,-91.8579,-76.2939,-119.934,-107.727,-130.31,-217.896,-151.672,-75.0732,-52.1851,-50.6592,-30.8228,-20.4468,-16.7847,-11.2915
0.4235,-51.8799,-91.8579,-75.9888,-119.934,-107.727,-129.7,-217.59,-152.283,-74.7681,-51.5747,-50.9644,-30.8228,-20.752,-16.1743,-11.2915
0.42355,-51.5747,-91.8579,-75.6836,-119.934,-107.727,-129.395,-217.59,-152.588,-75.0732,-51.8799,-50.9644,-30.8228,-20.752,-16.1743,-11.2915
0.4236,-51.2695,-91.2476,-75.9888,-119.629,-108.032,-129.089,-217.285,-152.588,-75.3784,-52.1851,-50.9644,-31.1279,-21.3623,-16.4795,-11.2915
0.42365,-50.9644,-90.9424,-75.9888,-119.324,-107.727,-128.479,-217.59,-152.893,-75.0732,-52.1851,-51.2695,-31.7383,-21.3623,-16.4795,-10.9863
0.4237,-50.354,-91.2476,-76.2939,-119.934,-108.032,-128.174,-217.59,-152.588,-75.3784,-52.4902,-51.2695,-31.4331,-21.0571,-16.7847,-11.2915
0.42375,-50.6592,-90.6372,-76.2939,-119.324,-108.032,-128.479,-218.201,-152.283,-75.6836,-52.4902,-51.2695,-31.4331,-21.0571,-16.4795,-11.2915
0.4238,-50.0488,-90.332,-76.2939,-119.019,-108.337,-128.479,-218.811,-152.283,-76.2939,-52.4902,-51.2695,-31.4331,-21.0571,-16.4795,-10.9863
0.42385,-49.7437,-90.0269,-76.5991,-118.713,-107.727,-128.784,-218.811,-151.978,-76.2939,-52.4902,-51.5747,-31.1279,-21.3623,-16.7847,-10.9863
0.4239,-49.4385,-89.4165,-77.2095,-118.408,-107.727,-128.479,-219.116,-151.672,-76.2939,-52.4902,-51.5747,-31.1279,-20.752,-16.7847,-11.2915
0.42395,-49.4385,-89.4165,-77.8198,-118.713,-107.422,-128.479,-219.727,-151.062,-76.9043,-51.8799,-51.8799,-31.1279,-21.0571,-16.7847,-10.9863
0.424,-49.4385,-89.1113,-78.125,-118.408,-106.812,-128.784,-220.337,-151.367,-77.2095,-51.5747,-51.8799,-30.5176,-21.0571,-16.7847,-10.6812
0.42405,-49.1333,-88.8062,-78.125,-118.408,-106.506,-128.784,-220.337,-151.367,-77.8198,-51.5747,-52.4902,-30.5176,-21.0571,-16.7847,-10.0708
0.4241,-48.8281,-88.501,-78.7354,-118.103,-106.812,-129.089,-220.642,-151.062,-78.125,-51.5747,-51.8799,-31.1279,-20.752,-16.7847,-10.6812
0.42415,-48.5229,-88.1958,-79.3457,-118.103,-106.812,-129.089,-220.642,-150.757,-78.125,-51.2695,-52.1851,-30.8228,-20.1416,-16.4795,-10.376
0.4242,-48.8281,-88.501,-79.6509,-117.798,-105.896,-129.395,-220.642,-151.062,-78.4302,-50.6592,-51.8799,-30.8228,-20.4468,-15.8691,-10.6812
0.42425,-49.1333,-88.501,-79.9561,-117.798,-106.506,-129.395,-220.337,-151.367,-79.0405,-50.354,-52.1851,-31.1279,-20.752,-15.8691,-10.0708
0.4243,-48.5229,-88.501,-80.2612,-117.493,-106.812,-129.7,-220.032,-151.367,-79.3457,-50.6592,-52.7954,-31.7383,-20.4468,-16.1743,-9.76563
0.42435,-48.8281,-88.1958,-80.5664,-117.798,-106.506,-129.7,-219.727,-151.367,-79.6509,-50.6592,-52.1851,-31.7383,-20.1416,-15.564,-10.376
0.4244,-49.1333,-88.501,-80.5664,-117.798,-106.201,-129.7,-220.032,-151.062,-79.6509,-50.6592,-52.4902,-31.7383,-20.752,-15.564,-10.0708
0.42445,-49.7437,-88.1958,-79.9561,-117.798,-106.201,-129.7,-219.727,-151.672,-80.2612,-50.6592,-52.7954,-31.7383,-21.0571,-15.8691,-10.0708
0.4245,-49.4385,-88.1958,-79.9561,-117.798,-105.896,-129.7,-219.727,-151.978,-80.8716,-50.354,-52.7954,-31.7383,-21.3623,-15.2588,-10.376
0.42455,-49.4385,-87.5854,-80.2612,-117.798,-105.896,-130.005,-219.116,-151.978,-80.5664,-50.6592,-52.7954,-32.0435,-21.3623,-15.8691,-10.0708
0.4246,-50.0488,-86.9751,-80.8716,-118.103,-105.286,-130.31,-218.811,-152.588,-80.8716,-50.9644,-52.7954,-32.0435,-21.0571,-16.4795,-10.376
0.42465,-50.354,-86.9751,-80.8716,-118.408,-104.98,-130.615,-218.811,-151.978,-81.4819,-50.9644,-52.1851,-31.7383,-20.752,-16.1743,-10.6812
0.4247,-50.6592,-86.3647,-81.4819,-118.103,-104.98,-130.31,-219.116,-151.978,-81.7871,-51.2695,-52.4902,-32.0435,-21.0571,-16.1743,-10.0708
0.42475,-50.6592,-85.7544,-81.7871,-118.408,-104.98,-130.615,-219.116,-152.588,-80.8716,-51.5747,-52.1851,-31.7383,-21.0571,-16.1743,-10.0708
0.4248,-51.2695,-85.4492,-82.3975,-118.103,-104.98,-130.31,-219.116,-151.978,-81.4819,-52.1851,-51.8799,-31.4331,-21.0571,-16.4795,-10.376
0.42485,-51.5747,-85.4492,-82.3975,-118.408,-104.98,-130.005,-219.421,-151.672,-81.1768,-52.1851,-52.1851,-31.1279,-21.0571,-16.7847,-10.9863
0.4249,-51.8799,-85.144,-82.3975,-119.019,-104.37,-130.31,-219.421,-151.672,-81.7871,-52.1851,-51.8799,-31.1279,-21.0571,-16.1743,-10.376
0.42495,-52.1851,-85.4492,-81.7871,-118.713,-104.98,-130.615,-219.116,-151.978,-82.0923,-52.4902,-51.5747,-30.8228,-21.0571,-16.4795,-10.6812
0.425,-52.1851,-84.8389,-81.4819,-119.324,-104.98,-130.615,-218.811,-151.672,-82.0923,-52.4902,-51.5747,-30.8228,-21.0571,-16.4795,-10.6812
0.42505,-52.4902,-84.8389,-81.4819,-119.629,-105.286,-130.31,-218.811,-151.672,-82.0923,-53.4058,-51.2695,-31.1279,-20.4468,-16.4795,-10.9863
0.4251,-52.4902,-85.144,-80.8716,-119.629,-105.286,-130.615,-218.811,-151.978,-82.3975,-53.4058,-50.9644,-30.8228,-20.1416,-16.4795,-10.6812
0.42515,-52.1851,-85.4492,-80.2612,-119.324,-105.896,-130.31,-218.811,-152.283,-82.7026,-53.7109,-51.5747,-30.8228,-20.4468,-16.4795,-10.376
0.4252,-52.1851,-85.144,-79.9561,-118.713,-106.201,-130.005,-218.811,-152.283,-83.313,-53.7109,-51.2695,-31.4331,-20.4468,-16.1743,-10.376
0.42525,-51.8799,-85.4492,-79.6509,-119.019,-106.506,-129.395,-218.506,-152.283,-83.313,-54.0161,-51.2695,-31.4331,-20.752,-16.4795,-10.0708
0.4253,-52.4902,-85.4492,-79.0405,-118.408,-106.506,-128.784,-218.506,-152.588,-83.313,-54.0161,-51.5747,-31.4331,-20.4468,-16.1743,-10.376
0.42535,-51.8799,-85.7544,-78.4302,-117.798,-106.506,-128.479,-218.811,-151.672,-83.313,-53.4058,-51.2695,-31.1279,-20.752,-15.8691,-10.0708
0.4254,-51.5747,-85.7544,-77.8198,-117.798,-106.812,-127.869,-219.116,-152.283,-83.6182,-53.7109,-51.5747,-31.1279,-20.752,-15.8691,-10.376
0.42545,-51.5747,-85.4492,-77.5146,-117.188,-107.422,-126.648,-219.116,-151.672,-83.6182,-53.7109,-51.5747,-31.1279,-20.4468,-15.8691,-10.376
0.4255,-50.6592,-85.7544,-76.5991,-117.493,-106.812,-126.038,-218.811,-151.672,-83.313,-53.1006,-51.2695,-31.1279,-20.4468,-16.1743,-10.6812
0.42555,-50.354,-85.7544,-76.5991,-117.493,-106.201,-126.343,-218.811,-151.978,-83.313,-53.1006,-50.6592,-31.1279,-20.1416,-15.8691,-10.9863
0.4256,-50.354,-85.4492,-75.9888,-116.882,-106.812,-126.343,-219.421,-151.672,-82.7026,-53.1006,-50.9644,-30.8228,-20.4468,-15.564,-10.6812
0.42565,-50.0488,-85.7544,-75.6836,-116.882,-106.812,-126.648,-219.116,-151.672,-82.3975,-53.7109,-50.9644,-31.4331,-20.1416,-15.564,-10.376
0.4257,-49.4385,-85.7544,-75.0732,-115.662,-106.506,-126.648,-219.421,-151.367,-82.0923,-53.7109,-50.6592,-31.7383,-20.4468,-15.8691,-10.9863
0.42575,-49.4385,-85.7544,-75.3784,-115.356,-106.201,-126.343,-219.421,-151.062,-82.0923,-53.7109,-50.9644,-31.1279,-20.1416,-15.8691,-10.9863
0.4258,-49.7437,-85.144,-75.0732,-114.441,-106.201,-126.648,-219.421,-151.672,-82.0923,-54.3213,-50.9644,-31.1279,-20.1416,-15.564,-11.2915
0.42585,-48.8281,-84.2285,-74.4629,-113.831,-105.896,-126.953,-219.727,-151.978,-81.7871,-54.3213,-50.9644,-31.1279,-20.1416,-15.8691,-10.6812
0.4259,-47.9126,-83.9233,-74.4629,-113.525,-105.896,-127.258,-219.421,-151.978,-82.3975,-54.3213,-51.5747,-30.8228,-20.4468,-15.8691,-10.6812
0.42595,-47.9126,-83.313,-74.4629,-113.22,-105.591,-127.258,-219.421,-151.978,-82.3975,-54.3213,-51.2695,-31.7383,-20.4468,-16.1743,-10.6812
0.426,-47.9126,-82.7026,-74.1577,-112.61,-105.286,-127.563,-219.421,-151.978,-82.7026,-54.0161,-51.5747,-32.0435,-20.4468,-16.4795,-10.376
0.42605,-46.6919,-82.7026,-74.1577,-112.305,-104.98,-127.869,-219.116,-151.978,-82.7026,-53.4058,-51.8799,-31.7383,-20.1416,-15.8691,-10.0708
0.4261,-46.3867,-82.3975,-74.1577,-112,-104.675,-128.479,-218.506,-152.283,-83.313,-53.4058,-51.8799,-31.4331,-20.752,-15.8691,-9.76563
0.42615,-46.0815,-82.0923,-73.8525,-111.694,-104.98,-128.174,-218.811,-151.672,-83.313,-53.4058,-51.8799,-31.4331,-20.752,-16.1743,-9.76563
0.4262,-45.166,-82.3975,-73.8525,-111.389,-104.98,-127.563,-218.201,-151.672,-83.6182,-52.7954,-51.8799,-31.7383,-20.1416,-15.8691,-9.76563
0.42625,-45.166,-82.7026,-73.8525,-110.779,-105.286,-127.563,-218.506,-151.672,-83.9233,-53.1006,-52.1851,-31.4331,-20.4468,-16.1743,-10.376
0.4263,-44.8608,-82.0923,-73.8525,-110.474,-105.286,-127.258,-218.506,-151.367,-84.5337,-53.1006,-51.8799,-31.7383,-20.752,-16.1743,-10.0708
0.42635,-44.2505,-81.7871,-73.8525,-110.168,-105.591,-126.648,-218.506,-151.367,-84.2285,-53.1006,-52.1851,-31.7383,-20.1416,-15.8691,-9.76563
0.4264,-43.9453,-82.0923,-73.8525,-110.168,-105.896,-126.343,-218.201,-151.062,-84.5337,-52.7954,-51.8799,-31.4331,-20.4468,-16.4795,-10.376
0.42645,-43.9453,-81.7871,-73.8525,-110.168,-106.201,-126.038,-218.201,-150.146,-84.5337,-52.4902,-51.8799,-31.4331,-20.4468,-16.4795,-9.76563
0.4265,-44.2505,-81.7871,-73.5474,-109.863,-106.506,-125.427,-218.506,-150.146,-84.5337,-52.4902,-51.8799,-31.1279,-20.1416,-15.8691,-10.376
0.42655,-44.2505,-81.4819,-73.2422,-109.863,-107.117,-124.207,-218.506,-149.841,-84.5337,-52.1851,-52.1851,-30.5176,-20.1416,-15.8691,-10.376
0.4266,-43.9453,-81.1768,-73.5474,-109.863,-107.422,-123.901,-218.506,-149.536,-84.5337,-52.4902,-51.8799,-30.8228,-20.4468,-15.564,-10.0708
0.42665,-43.6401,-81.1768,-73.5474,-110.168,-107.727,-122.986,-218.506,-148.926,-83.9233,-52.4902,-51.8799,-30.8228,-20.4468,-15.564,-10.0708
0.4267,-43.335,-81.4819,-73.8525,-110.474,-108.337,-122.681,-218.811,-148.621,-84.2285,-52.4902,-51.8799,-30.8228,-20.1416,-15.564,-10.376
0.42675,-43.335,-81.1768,-73.8525,-110.779,-108.948,-121.765,-218.506,-148.926,-83.9233,-52.7954,-51.5747,-31.1279,-20.1416,-15.8691,-10.376
0.4268,-43.335,-80.2612,-74.1577,-110.779,-109.253,-120.85,-218.506,-148.926,-84.2285,-53.4058,-51.5747,-31.1279,-20.752,-15.564,-10.0708
0.42685,-43.6401,-80.5664,-74.4629,-111.389,-110.168,-120.85,-218.811,-148.621,-83.9233,-54.0161,-51.8799,-31.1279,-20.1416,-15.8691,-10.376
0.4269,-43.6401,-80.2612,-74.1577,-111.084,-110.168,-120.544,-219.116,-148.926,-83.6182,-53.4058,-51.5747,-31.1279,-19.8364,-15.8691,-10.376
0.42695,-43.9453,-79.9561,-74.1577,-111.084,-110.474,-120.239,-219.421,-149.231,-83.9233,-53.7109,-51.5747,-31.4331,-19.8364,-15.564,-9.76563
0.427,-43.9453,-79.6509,-73.8525,-111.389,-110.474,-119.934,-219.727,-149.231,-84.2285,-53.7109,-51.5747,-31.1279,-19.5313,-15.564,-9.46045
0.42705,-43.9453,-79.0405,-73.8525,-111.389,-110.168,-119.629,-220.032,-149.231,-84.2285,-54.0161,-51.8799,-31.1279,-19.5313,-15.564,-9.46045
0.4271,-43.9453,-79.3457,-73.2422,-111.694,-110.168,-119.629,-220.642,-148.926,-83.9233,-54.0161,-51.8799,-31.1279,-19.2261,-15.564,-9.15527
0.42715,-43.9453,-79.3457,-72.6318,-111.694,-110.168,-119.019,-220.642,-148.621,-83.6182,-53.7109,-51.8799,-31.1279,-18.9209,-15.2588,-9.76563
0.4272,-43.9453,-79.0405,-72.6318,-111.084,-109.863,-119.019,-220.642,-149.231,-83.9233,-54.0161,-52.1851,-30.8228,-18.9209,-14.9536,-10.0708
0.42725,-43.9453,-79.0405,-72.937,-110.779,-109.863,-119.629,-220.947,-149.231,-83.6182,-53.4058,-52.1851,-30.5176,-19.2261,-15.2588,-9.76563
0.4273,-43.6401,-78.7354,-73.5474,-110.474,-109.253,-119.629,-221.252,-149.536,-83.0078,-53.7109,-52.1851,-30.5176,-19.5313,-15.2588,-10.376
0.42735,-43.335,-79.0405,-74.1577,-110.168,-108.948,-119.019,-221.252,-149.841,-83.0078,-53.4058,-52.1851,-30.5176,-19.2261,-15.2588,-10.6812
0.4274,-43.0298,-79.0405,-75.3784,-110.168,-108.643,-119.934,-221.558,-150.146,-82.3975,-52.7954,-52.1851,-30.2124,-19.8364,-15.2588,-10.6812
0.42745,-43.0298,-78.7354,-75.9888,-109.558,-108.337,-120.239,-221.863,-150.146,-82.3975,-52.7954,-52.1851,-30.2124,-19.8364,-14.9536,-10.9863
0.4275,-42.1143,-79.0405,-76.5991,-108.948,-108.643,-120.239,-221.252,-150.452,-82.0923,-53.1006,-52.1851,-30.5176,-20.1416,-15.2588,-10.376
0.42755,-41.8091,-78.7354,-78.125,-109.253,-108.032,-120.544,-221.558,-150.452,-82.0923,-52.7954,-52.1851,-30.2124,-19.8364,-15.2588,-10.376
0.4276,-42.4194,-78.7354,-79.0405,-109.253,-108.032,-121.46,-221.558,-150.757,-81.7871,-52.1851,-52.4902,-30.8228,-20.1416,-15.2588,-10.6812
0.42765,-42.7246,-78.4302,-79.6509,-108.948,-108.032,-122.07,-221.558,-150.757,-81.4819,-52.1851,-52.7954,-30.5176,-19.8364,-15.2588,-10.0708
0.4277,-42.4194,-77.8198,-80.5664,-108.337,-108.032,-122.375,-221.252,-150.757,-81.7871,-51.8799,-52.4902,-30.8228,-19.8364,-15.2588,-9.76563
0.42775,-42.4194,-77.5146,-81.1768,-108.643,-108.337,-122.986,-221.558,-150.757,-81.4819,-52.1851,-53.4058,-31.1279,-19.8364,-15.8691,-10.0708
0.4278,-42.1143,-76.9043,-81.7871,-108.337,-108.337,-123.596,-221.252,-150.757,-81.7871,-52.1851,-53.4058,-31.4331,-19.8364,-15.8691,-9.76563
0.42785,-42.4194,-76.2939,-81.7871,-108.032,-108.643,-123.901,-221.558,-151.062,-81.7871,-52.1851,-53.1006,-31.1279,-19.5313,-15.8691,-9.76563
0.4279,-42.4194,-75.6836,-81.7871,-107.422,-108.948,-124.207,-221.252,-151.672,-81.4819,-51.8799,-53.7109,-30.8228,-19.5313,-16.1743,-9.76563
0.42795,-41.8091,-75.6836,-82.7026,-107.727,-109.253,-124.512,-220.642,-151.672,-81.4819,-51.8799,-54.0161,-31.1279,-19.5313,-16.1743,-10.0708
0.428,-41.8091,-75.6836,-82.7026,-107.727,-108.948,-124.817,-220.947,-151.978,-81.1768,-52.1851,-54.0161,-31.1279,-19.8364,-16.4795,-10.0708
0.42805,-41.5039,-75.6836,-83.313,-107.117,-109.253,-124.512,-220.642,-152.283,-80.2612,-51.2695,-54.0161,-30.8228,-19.5313,-16.4795,-10.376
0.4281,-41.8091,-75.3784,-83.9233,-106.812,-109.253,-125.122,-220.947,-152.283,-80.2612,-51.5747,-54.3213,-30.8228,-20.1416,-15.8691,-10.0708
0.42815,-41.8091,-75.0732,-84.5337,-106.506,-109.558,-126.038,-220.642,-152.283,-79.9561,-51.2695,-54.3213,-30.8228,-20.1416,-16.1743,-10.0708
0.4282,-41.5039,-75.0732,-85.4492,-106.201,-109.558,-125.732,-220.642,-152.588,-79.3457,-51.5747,-54.0161,-30.2124,-20.4468,-15.8691,-10.0708
0.42825,-41.5039,-75.3784,-86.3647,-106.201,-109.558,-126.038,-220.642,-152.283,-79.0405,-51.8799,-53.4058,-30.5176,-20.1416,-16.1743,-10.0708
0.4283,-41.8091,-75.3784,-87.2803,-105.591,-108.948,-126.038,-220.947,-152.283,-79.0405,-51.5747,-53.4058,-30.2124,-20.752,-15.8691,-10.376
0.42835,-41.8091,-74.7681,-87.8906,-105.286,-108.643,-126.343,-220.642,-152.588,-79.0405,-51.2695,-53.1006,-30.2124,-19.8364,-15.8691,-10.0708
0.4284,-41.8091,-74.4629,-88.501,-104.98,-108.948,-126.038,-220.337,-152.283,-78.4302,-51.8799,-53.1006,-29.9072,-19.8364,-16.1743,-10.0708
0.42845,-42.4194,-74.4629,-89.4165,-104.675,-109.253,-126.038,-219.727,-152.283,-78.4302,-51.8799,-53.1006,-30.2124,-19.5313,-15.8691,-10.376
0.4285,-43.0298,-74.4629,-90.332,-104.98,-108.337,-126.038,-219.727,-152.283,-77.8198,-51.5747,-52.4902,-29.9072,-18.9209,-15.564,-10.0708
0.42855,-42.7246,-74.7681,-90.9424,-104.675,-108.337,-126.038,-219.727,-152.283,-77.8198,-51.5747,-52.7954,-29.6021,-19.2261,-15.564,-9.76563
0.4286,-42.7246,-74.1577,-91.5527,-104.37,-108.337,-126.038,-219.421,-152.588,-77.8198,-51.5747,-52.7954,-30.2124,-19.2261,-15.8691,-9.76563
0.42865,-42.7246,-74.4629,-92.1631,-104.37,-108.643,-126.038,-218.811,-152.588,-77.2095,-51.8799,-52.7954,-30.8228,-18.9209,-15.564,-9.46045
0.4287,-42.4194,-74.7681,-92.4683,-104.675,-108.032,-125.732,-219.116,-152.283,-76.9043,-52.1851,-52.7954,-30.5176,-18.6157,-15.8691,-9.76563
0.42875,-42.1143,-75.3784,-92.4683,-104.37,-108.337,-125.427,-219.421,-152.588,-76.9043,-51.8799,-53.1006,-30.5176,-18.9209,-16.1743,-9.46045
0.4288,-42.4194,-75.3784,-92.7734,-104.065,-108.643,-125.427,-219.727,-153.198,-76.9043,-51.8799,-53.1006,-30.8228,-18.9209,-15.8691,-9.15527
0.42885,-41.8091,-75.6836,-93.3838,-103.76,-108.643,-125.427,-219.727,-152.893,-76.5991,-52.4902,-53.7109,-30.8228,-18.9209,-16.4795,-9.76563
0.4289,-41.1987,-75.9888,-93.9941,-103.455,-108.643,-125.427,-220.642,-153.198,-76.5991,-52.1851,-53.1006,-30.5176,-18.9209,-16.1743,-9.76563
0.42895,-40.8936,-75.9888,-94.2993,-103.76,-108.643,-125.732,-220.947,-153.503,-76.5991,-52.1851,-53.7109,-30.8228,-18.6157,-16.1743,-9.76563
0.429,-40.8936,-76.5991,-94.9097,-103.149,-108.337,-125.732,-221.558,-153.503,-76.2939,-52.4902,-54.0161,-30.5176,-18.9209,-16.1743,-9.76563
0.42905,-40.8936,-76.5991,-95.2148,-103.149,-108.643,-126.038,-221.863,-153.809,-76.5991,-52.4902,-54.0161,-30.5176,-18.9209,-15.8691,-9.76563
0.4291,-40.2832,-76.9043,-94.9097,-102.844,-109.253,-126.038,-222.168,-153.503,-76.9043,-52.7954,-54.6265,-30.2124,-18.6157,-16.1743,-9.76563
0.42915,-40.2832,-76.5991,-95.2148,-102.234,-109.253,-126.038,-222.778,-152.893,-76.2939,-53.1006,-54.6265,-30.5176,-18.9209,-16.4795,-10.0708
0.4292,-40.2832,-76.9043,-94.9097,-102.539,-109.253,-126.038,-222.473,-152.893,-76.5991,-53.1006,-54.6265,-30.5176,-18.9209,-16.4795,-10.0708
0.42925,-40.2832,-76.9043,-94.9097,-102.539,-109.558,-126.343,-222.778,-152.893,-76.5991,-53.1006,-55.2368,-30.2124,-18.9209,-16.7847,-9.76563
0.4293,-39.6729,-76.5991,-94.6045,-102.234,-110.168,-126.343,-222.778,-152.588,-76.5991,-53.4058,-55.2368,-30.8228,-19.2261,-16.4795,-10.376
0.42935,-39.3677,-76.9043,-93.9941,-102.539,-110.474,-125.427,-222.473,-152.283,-76.2939,-53.4058,-55.542,-31.1279,-19.5313,-17.0898,-10.6812
0.4294,-39.6729,-77.2095,-93.689,-102.844,-110.779,-125.122,-222.473,-151.978,-76.2939,-53.7109,-55.8472,-30.8228,-19.2261,-16.7847,-10.6812
